clientCoordinates,API_Type,nbUsages,diversityUsages
com.github.javahaohao:utils:1.5-RELEASE,javax/mail/Session,4,1
com.github.javahaohao:utils:1.5-RELEASE,javax/mail/Transport,3,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/internet/InternetAddress,5,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/internet/MimeBodyPart,2,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/internet/MimeMessage,11,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/internet/MimeMultipart,1,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/internet/MimeUtility,1,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/BodyPart,3,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/Message$RecipientType,5,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/Multipart,3,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/Session,4,1
com.github.javahaohao:utils:1.4-RELEASE,javax/mail/Transport,3,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/internet/InternetAddress,5,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/internet/MimeBodyPart,2,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/internet/MimeMessage,11,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/internet/MimeMultipart,1,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/internet/MimeUtility,1,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/BodyPart,3,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/Message$RecipientType,5,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/Multipart,3,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/Session,4,1
com.github.javahaohao:utils:1.7-RELEASE,javax/mail/Transport,3,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/internet/InternetAddress,5,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/internet/MimeBodyPart,2,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/internet/MimeMessage,11,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/internet/MimeMultipart,1,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/internet/MimeUtility,1,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/BodyPart,3,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/Message$RecipientType,5,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/Multipart,3,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/Session,4,1
com.github.javahaohao:utils:1.2-RELEASE,javax/mail/Transport,3,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/internet/InternetAddress,5,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/internet/MimeBodyPart,2,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/internet/MimeMessage,11,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/internet/MimeMultipart,1,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/internet/MimeUtility,1,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/BodyPart,3,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/Message$RecipientType,5,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/Multipart,3,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/Session,4,1
com.github.javahaohao:utils:1.6-RELEASE,javax/mail/Transport,3,1
com.eduworks:ew.common:3.1.2,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.1.2,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.1.2,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.1.2,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.1.2,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.1.2,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.1.2,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.1.2,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.1.2,javax/mail/Session,1,1
com.eduworks:ew.common:3.1.2,javax/mail/Transport,2,1
com.eduworks:ew.common:5.0.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.0.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.0.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.0.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.0.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.0.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.0.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.0.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.0.0,javax/mail/Session,1,1
com.eduworks:ew.common:5.0.0,javax/mail/Transport,2,1
com.eduworks:ew.common:5.0.1,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:5.0.1,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:5.0.1,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:5.0.1,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:5.0.1,javax/mail/Authenticator,2,1
com.eduworks:ew.common:5.0.1,javax/mail/BodyPart,1,1
com.eduworks:ew.common:5.0.1,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:5.0.1,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:5.0.1,javax/mail/Session,1,1
com.eduworks:ew.common:5.0.1,javax/mail/Transport,2,1
com.eduworks:ew.common:4.2.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:4.2.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:4.2.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:4.2.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:4.2.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:4.2.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:4.2.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:4.2.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:4.2.0,javax/mail/Session,1,1
com.eduworks:ew.common:4.2.0,javax/mail/Transport,2,1
com.eduworks:ew.common:4.2.2,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:4.2.2,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:4.2.2,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:4.2.2,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:4.2.2,javax/mail/Authenticator,2,1
com.eduworks:ew.common:4.2.2,javax/mail/BodyPart,1,1
com.eduworks:ew.common:4.2.2,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:4.2.2,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:4.2.2,javax/mail/Session,1,1
com.eduworks:ew.common:4.2.2,javax/mail/Transport,2,1
com.eduworks:ew.common:4.2.1,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:4.2.1,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:4.2.1,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:4.2.1,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:4.2.1,javax/mail/Authenticator,2,1
com.eduworks:ew.common:4.2.1,javax/mail/BodyPart,1,1
com.eduworks:ew.common:4.2.1,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:4.2.1,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:4.2.1,javax/mail/Session,1,1
com.eduworks:ew.common:4.2.1,javax/mail/Transport,2,1
com.eduworks:ew.common:4.1.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:4.1.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:4.1.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:4.1.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:4.1.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:4.1.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:4.1.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:4.1.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:4.1.0,javax/mail/Session,1,1
com.eduworks:ew.common:4.1.0,javax/mail/Transport,2,1
com.eduworks:ew.common:4.0.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:4.0.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:4.0.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:4.0.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:4.0.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:4.0.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:4.0.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:4.0.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:4.0.0,javax/mail/Session,1,1
com.eduworks:ew.common:4.0.0,javax/mail/Transport,2,1
com.eduworks:ew.common:3.1.4,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.1.4,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.1.4,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.1.4,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.1.4,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.1.4,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.1.4,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.1.4,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.1.4,javax/mail/Session,1,1
com.eduworks:ew.common:3.1.4,javax/mail/Transport,2,1
com.eduworks:ew.common:3.1.3,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.1.3,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.1.3,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.1.3,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.1.3,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.1.3,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.1.3,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.1.3,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.1.3,javax/mail/Session,1,1
com.eduworks:ew.common:3.1.3,javax/mail/Transport,2,1
com.eduworks:ew.common:3.1.1,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.1.1,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.1.1,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.1.1,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.1.1,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.1.1,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.1.1,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.1.1,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.1.1,javax/mail/Session,1,1
com.eduworks:ew.common:3.1.1,javax/mail/Transport,2,1
com.eduworks:ew.common:3.0.1,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.0.1,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.0.1,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.0.1,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.0.1,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.0.1,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.0.1,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.0.1,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.0.1,javax/mail/Session,1,1
com.eduworks:ew.common:3.0.1,javax/mail/Transport,2,1
com.eduworks:ew.common:3.0.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.0.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.0.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.0.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.0.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.0.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.0.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.0.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.0.0,javax/mail/Session,1,1
com.eduworks:ew.common:3.0.0,javax/mail/Transport,2,1
com.eduworks:ew.common:3.1.0,javax/mail/internet/InternetAddress,4,1
com.eduworks:ew.common:3.1.0,javax/mail/internet/MimeBodyPart,1,1
com.eduworks:ew.common:3.1.0,javax/mail/internet/MimeMessage,10,1
com.eduworks:ew.common:3.1.0,javax/mail/internet/MimeMultipart,2,1
com.eduworks:ew.common:3.1.0,javax/mail/Authenticator,2,1
com.eduworks:ew.common:3.1.0,javax/mail/BodyPart,1,1
com.eduworks:ew.common:3.1.0,javax/mail/Message$RecipientType,2,1
com.eduworks:ew.common:3.1.0,javax/mail/PasswordAuthentication,3,1
com.eduworks:ew.common:3.1.0,javax/mail/Session,1,1
com.eduworks:ew.common:3.1.0,javax/mail/Transport,2,1
com.github.saksham:hulaki:1.0.0,javax/mail/internet/InternetAddress,3,1
com.github.saksham:hulaki:1.0.0,javax/mail/internet/MimeMessage,11,1
com.github.saksham:hulaki:1.0.0,javax/mail/internet/MimeUtility,2,1
com.github.saksham:hulaki:1.0.0,javax/mail/Message$RecipientType,1,1
com.github.saksham:hulaki:1.0.0,javax/mail/Session,2,1
com.github.saksham:hulaki:1.0.0,javax/mail/Transport,3,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.8,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.8,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.8,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.8,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.2,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.2,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.2,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.2,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.4,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.4,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.4,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.4,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.4,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.4,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.4,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.4,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.2,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.2,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.2,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.2,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.7,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.7,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.7,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.5.7,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.6,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.6,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.6,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.6,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.3,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.3,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.3,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.3,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.1,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.1,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.1,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.10.1,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.5,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.5,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.5,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.5,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.3,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.3,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.3,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.3,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.1,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.1,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.1,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.13.1,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.12.0,javax/mail/Session,2,1
com.github.dmkwon:blue-hive-spring-starter:1.0.1,javax/mail/internet/MimeUtility,2,1
com.github.dmkwon:blue-hive-spring-starter:1.0.2,javax/mail/internet/MimeUtility,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.11.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.11.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.11.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.11.0,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.14.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.14.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.14.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.14.0,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.15.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.15.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.15.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.15.0,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.16.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.16.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.16.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.16.0,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.17.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.17.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.17.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.17.0,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.18.0,javax/mail/internet/InternetAddress,1,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.18.0,javax/mail/internet/MimeMessage,9,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.18.0,javax/mail/Message$RecipientType,2,2
org.cloudfoundry.identity:cloudfoundry-identity-server:4.18.0,javax/mail/Session,2,1
org.cloudfoundry.identity:cloudfoundry-identity-server:4.7.4,javax/mail/internet/InternetAddress,1,1
